report_id,observer_code,zone_id,observed_at,submitted_at,report_mode,odor,intensity,odor_type,environment,confidence,saw_forecast,memo,record_origin,idempotency_key,window_id
O00582,R04,Z1,2026-06-25 18:26:00,2026-06-25 18:28:03,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00582,W-20260625-1830
O00583,R14,Z3,2026-06-25 18:26:00,2026-06-25 18:27:30,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00583,W-20260625-1830
O00584,R03,Z1,2026-06-25 18:27:00,2026-06-25 18:30:27,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00584,W-20260625-1830
O00585,R06,Z1,2026-06-25 18:27:00,2026-06-25 18:29:23,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00585,W-20260625-1830
O00586,R09,Z3,2026-06-25 18:27:00,2026-06-25 18:29:50,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00586,W-20260625-1830
O00587,R13,Z3,2026-06-25 18:27:00,2026-06-25 18:28:17,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00587,W-20260625-1830
O00588,R16,Z2,2026-06-25 18:27:00,2026-06-25 18:29:30,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00588,W-20260625-1830
O00589,R08,Z2,2026-06-25 18:28:00,2026-06-25 18:29:32,scheduled,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00589,W-20260625-1830
O00590,R05,Z2,2026-06-25 18:29:00,2026-06-25 18:30:26,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00590,W-20260625-1830
O00591,R07,Z3,2026-06-25 18:30:00,2026-06-25 18:32:49,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00591,W-20260625-1830
O00592,R10,Z3,2026-06-25 18:30:00,2026-06-25 18:33:28,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00592,W-20260625-1830
O00593,R11,Z2,2026-06-25 18:30:00,2026-06-25 18:33:14,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00593,W-20260625-1830
O00594,R12,Z2,2026-06-25 18:30:00,2026-06-25 18:33:26,scheduled,1.0,1,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00594,W-20260625-1830
O00595,R18,Z1,2026-06-25 18:30:00,2026-06-25 18:32:46,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00595,W-20260625-1830
O00596,R01,Z1,2026-06-25 18:31:00,2026-06-25 18:34:26,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00596,W-20260625-1830
O00597,R15,Z2,2026-06-25 18:32:00,2026-06-25 18:35:23,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00597,W-20260625-1830
O00598,R19,Z2,2026-06-25 18:33:00,2026-06-25 18:34:19,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00598,W-20260625-1830
O00599,R02,Z3,2026-06-25 18:34:00,2026-06-25 18:34:38,scheduled,,0,모름,outdoor,low,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00599,W-20260625-1830
O00600,R17,Z1,2026-06-25 18:34:00,2026-06-25 18:37:27,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00600,W-20260625-1830
O00601,R02,Z3,2026-06-25 21:56:00,2026-06-25 21:56:51,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00601,W-20260625-2200
O00602,R04,Z1,2026-06-25 21:56:00,2026-06-25 21:57:29,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00602,W-20260625-2200
O00603,R13,Z3,2026-06-25 21:56:00,2026-06-25 21:56:38,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00603,W-20260625-2200
O00604,R09,Z3,2026-06-25 21:57:00,2026-06-25 21:58:12,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00604,W-20260625-2200
O00605,R14,Z3,2026-06-25 21:57:00,2026-06-25 21:59:45,scheduled,1.0,3,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00605,W-20260625-2200
O00606,R10,Z3,2026-06-25 21:58:00,2026-06-25 21:58:36,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00606,W-20260625-2200
O00607,R06,Z1,2026-06-25 21:59:00,2026-06-25 21:59:59,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00607,W-20260625-2200
O00608,R20,Z1,2026-06-25 21:59:00,2026-06-25 21:59:32,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00608,W-20260625-2200
O00609,R16,Z2,2026-06-25 22:00:00,2026-06-25 22:00:54,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00609,W-20260625-2200
O00610,R19,Z2,2026-06-25 22:00:00,2026-06-25 22:02:42,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00610,W-20260625-2200
O00611,R15,Z2,2026-06-25 22:01:00,2026-06-25 22:02:41,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00611,W-20260625-2200
O00612,R18,Z1,2026-06-25 22:01:00,2026-06-25 22:02:45,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00612,W-20260625-2200
O00613,R03,Z1,2026-06-25 22:02:00,2026-06-25 22:05:38,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00613,W-20260625-2200
O00614,R05,Z2,2026-06-25 22:02:00,2026-06-25 22:02:52,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00614,W-20260625-2200
O00615,R17,Z1,2026-06-25 22:02:00,2026-06-25 22:04:18,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00615,W-20260625-2200
O00616,R01,Z1,2026-06-25 22:03:00,2026-06-25 22:06:05,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00616,W-20260625-2200
O00617,R08,Z2,2026-06-25 22:03:00,2026-06-25 22:04:11,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00617,W-20260625-2200
O00618,R11,Z2,2026-06-25 22:03:00,2026-06-25 22:05:59,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00618,W-20260625-2200
O00619,R12,Z2,2026-06-25 22:04:00,2026-06-25 22:04:40,scheduled,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00619,W-20260625-2200
O00620,R16,Z2,2026-06-26 07:26:00,2026-06-26 07:29:17,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00620,W-20260626-0730
O00621,R03,Z1,2026-06-26 07:28:00,2026-06-26 07:29:11,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00621,W-20260626-0730
O00622,R09,Z3,2026-06-26 07:28:00,2026-06-26 07:29:27,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00622,W-20260626-0730
O00623,R10,Z3,2026-06-26 07:28:00,2026-06-26 07:29:48,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00623,W-20260626-0730
O00624,R15,Z2,2026-06-26 07:28:00,2026-06-26 07:31:23,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00624,W-20260626-0730
O00625,R17,Z1,2026-06-26 07:28:00,2026-06-26 07:30:30,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00625,W-20260626-0730
O00626,R04,Z1,2026-06-26 07:29:00,2026-06-26 07:30:54,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00626,W-20260626-0730
O00627,R05,Z2,2026-06-26 07:29:00,2026-06-26 07:30:40,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00627,W-20260626-0730
O00628,R20,Z1,2026-06-26 07:29:00,2026-06-26 07:32:08,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00628,W-20260626-0730
O00629,R02,Z3,2026-06-26 07:30:00,2026-06-26 07:32:52,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00629,W-20260626-0730
O00630,R12,Z2,2026-06-26 07:30:00,2026-06-26 07:32:43,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00630,W-20260626-0730
O00631,R13,Z3,2026-06-26 07:30:00,2026-06-26 07:33:39,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00631,W-20260626-0730
O00632,R08,Z2,2026-06-26 07:32:00,2026-06-26 07:34:59,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00632,W-20260626-0730
O00633,R18,Z1,2026-06-26 07:32:00,2026-06-26 07:32:32,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00633,W-20260626-0730
O00634,R19,Z2,2026-06-26 07:32:00,2026-06-26 07:33:29,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00634,W-20260626-0730
O00635,R06,Z1,2026-06-26 07:33:00,2026-06-26 07:35:25,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00635,W-20260626-0730
O00636,R11,Z2,2026-06-26 07:33:00,2026-06-26 07:35:55,scheduled,1.0,2,기타,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00636,W-20260626-0730
O00637,R14,Z3,2026-06-26 07:33:00,2026-06-26 07:35:32,scheduled,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00637,W-20260626-0730
O00638,R01,Z1,2026-06-26 07:34:00,2026-06-26 07:37:22,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00638,W-20260626-0730
O00639,R07,Z3,2026-06-26 07:34:00,2026-06-26 07:34:30,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00639,W-20260626-0730
O00640,R03,Z1,2026-06-26 12:27:00,2026-06-26 12:27:39,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00640,W-20260626-1230
O00641,R14,Z3,2026-06-26 12:27:00,2026-06-26 12:29:32,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00641,W-20260626-1230
O00642,R08,Z2,2026-06-26 12:28:00,2026-06-26 12:31:05,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00642,W-20260626-1230
O00643,R16,Z2,2026-06-26 12:28:00,2026-06-26 12:30:55,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00643,W-20260626-1230
O00644,R18,Z1,2026-06-26 12:28:00,2026-06-26 12:29:58,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00644,W-20260626-1230
O00645,R12,Z2,2026-06-26 12:29:00,2026-06-26 12:31:07,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00645,W-20260626-1230
O00646,R17,Z1,2026-06-26 12:29:00,2026-06-26 12:32:35,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00646,W-20260626-1230
O00647,R02,Z3,2026-06-26 12:30:00,2026-06-26 12:33:04,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00647,W-20260626-1230
O00648,R07,Z3,2026-06-26 12:30:00,2026-06-26 12:31:55,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00648,W-20260626-1230
O00649,R09,Z3,2026-06-26 12:30:00,2026-06-26 12:31:59,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00649,W-20260626-1230
O00650,R11,Z2,2026-06-26 12:30:00,2026-06-26 12:32:17,scheduled,1.0,1,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00650,W-20260626-1230
O00651,R10,Z3,2026-06-26 12:31:00,2026-06-26 12:33:33,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00651,W-20260626-1230
O00652,R01,Z1,2026-06-26 12:32:00,2026-06-26 12:32:56,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00652,W-20260626-1230
O00653,R19,Z2,2026-06-26 12:32:00,2026-06-26 12:33:01,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00653,W-20260626-1230
O00654,R04,Z1,2026-06-26 12:33:00,2026-06-26 12:33:52,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00654,W-20260626-1230
O00655,R06,Z1,2026-06-26 12:34:00,2026-06-26 12:34:53,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00655,W-20260626-1230
O00656,R13,Z3,2026-06-26 12:34:00,2026-06-26 12:36:04,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00656,W-20260626-1230
O00657,R15,Z2,2026-06-26 12:34:00,2026-06-26 12:35:51,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00657,W-20260626-1230
O00658,R20,Z1,2026-06-26 12:34:00,2026-06-26 12:35:05,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00658,W-20260626-1230
O00659,R01,Z1,2026-06-26 18:27:00,2026-06-26 18:28:23,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00659,W-20260626-1830
O00660,R06,Z1,2026-06-26 18:27:00,2026-06-26 18:29:00,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00660,W-20260626-1830
O00661,R12,Z2,2026-06-26 18:27:00,2026-06-26 18:29:14,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00661,W-20260626-1830
O00662,R17,Z1,2026-06-26 18:27:00,2026-06-26 18:28:28,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00662,W-20260626-1830
O00663,R18,Z1,2026-06-26 18:27:00,2026-06-26 18:28:51,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00663,W-20260626-1830
O00664,R05,Z2,2026-06-26 18:29:00,2026-06-26 18:31:10,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00664,W-20260626-1830
O00665,R14,Z3,2026-06-26 18:29:00,2026-06-26 18:32:09,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00665,W-20260626-1830
O00666,R08,Z2,2026-06-26 18:31:00,2026-06-26 18:34:12,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00666,W-20260626-1830
O00667,R07,Z3,2026-06-26 18:32:00,2026-06-26 18:35:20,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00667,W-20260626-1830
O00668,R09,Z3,2026-06-26 18:32:00,2026-06-26 18:35:30,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00668,W-20260626-1830
O00669,R15,Z2,2026-06-26 18:32:00,2026-06-26 18:34:35,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00669,W-20260626-1830
O00670,R03,Z1,2026-06-26 18:33:00,2026-06-26 18:34:12,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00670,W-20260626-1830
O00671,R04,Z1,2026-06-26 18:33:00,2026-06-26 18:34:47,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00671,W-20260626-1830
O00672,R16,Z2,2026-06-26 18:33:00,2026-06-26 18:33:48,scheduled,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00672,W-20260626-1830
O00673,R20,Z1,2026-06-26 18:33:00,2026-06-26 18:34:39,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00673,W-20260626-1830
O00674,R02,Z3,2026-06-26 18:34:00,2026-06-26 18:35:12,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00674,W-20260626-1830
O00675,R10,Z3,2026-06-26 18:34:00,2026-06-26 18:35:31,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00675,W-20260626-1830
O00676,R11,Z2,2026-06-26 18:34:00,2026-06-26 18:36:38,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00676,W-20260626-1830
O00677,R13,Z3,2026-06-26 18:34:00,2026-06-26 18:35:27,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00677,W-20260626-1830
O00678,R19,Z2,2026-06-26 18:34:00,2026-06-26 18:37:26,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00678,W-20260626-1830
O00679,R03,Z1,2026-06-26 21:57:00,2026-06-26 21:58:17,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00679,W-20260626-2200
O00680,R04,Z1,2026-06-26 21:57:00,2026-06-26 21:59:09,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00680,W-20260626-2200
O00681,R10,Z3,2026-06-26 21:57:00,2026-06-26 21:58:35,scheduled,1.0,2,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00681,W-20260626-2200
O00682,R12,Z2,2026-06-26 21:57:00,2026-06-26 22:00:32,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00682,W-20260626-2200
O00683,R13,Z3,2026-06-26 21:57:00,2026-06-26 21:58:23,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00683,W-20260626-2200
O00684,R07,Z3,2026-06-26 21:58:00,2026-06-26 21:59:22,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00684,W-20260626-2200
O00685,R09,Z3,2026-06-26 21:59:00,2026-06-26 22:00:57,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00685,W-20260626-2200
O00686,R01,Z1,2026-06-26 22:00:00,2026-06-26 22:01:51,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00686,W-20260626-2200
O00687,R02,Z3,2026-06-26 22:00:00,2026-06-26 22:03:07,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00687,W-20260626-2200
O00688,R06,Z1,2026-06-26 22:00:00,2026-06-26 22:03:33,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00688,W-20260626-2200
O00689,R17,Z1,2026-06-26 22:00:00,2026-06-26 22:01:43,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00689,W-20260626-2200
O00690,R05,Z2,2026-06-26 22:01:00,2026-06-26 22:03:24,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00690,W-20260626-2200
O00691,R08,Z2,2026-06-26 22:01:00,2026-06-26 22:04:13,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00691,W-20260626-2200
O00692,R14,Z3,2026-06-26 22:01:00,2026-06-26 22:02:03,scheduled,1.0,3,기타,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00692,W-20260626-2200
O00693,R15,Z2,2026-06-26 22:01:00,2026-06-26 22:04:29,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00693,W-20260626-2200
O00694,R18,Z1,2026-06-26 22:01:00,2026-06-26 22:03:30,scheduled,1.0,2,기타,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00694,W-20260626-2200
O00695,R20,Z1,2026-06-26 22:01:00,2026-06-26 22:01:59,scheduled,1.0,3,기타,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00695,W-20260626-2200
O00696,R16,Z2,2026-06-26 22:04:00,2026-06-26 22:04:47,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00696,W-20260626-2200
O00697,R19,Z2,2026-06-26 22:04:00,2026-06-26 22:06:28,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00697,W-20260626-2200
O00698,R02,Z3,2026-06-27 07:26:00,2026-06-27 07:27:30,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00698,W-20260627-0730
O00699,R17,Z1,2026-06-27 07:26:00,2026-06-27 07:26:44,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00699,W-20260627-0730
